"Iteration","Stock","Date","Pred.Close","Pred.Change","Close","Change","Price.MAPE"
"aapl_iteration_18","aapl",2019-01-28,152.907811023151,"inc",156.300003,"inc",0.0217030832484978
"aapl_iteration_18","aapl",2019-01-29,153.024126898886,"inc",154.679993,"inc",0.0107051084564866
"aapl_iteration_18","aapl",2019-01-30,153.242746435582,"inc",165.25,"inc",0.072661141085736
"aapl_iteration_18","aapl",2019-01-31,153.380399335703,"inc",166.440002,"inc",0.078464326528288
"aapl_iteration_19","aapl",2019-01-28,157.877523828147,"inc",156.300003,"dec",0.0100929033772755
"aapl_iteration_19","aapl",2019-01-29,158.108702315483,"inc",154.679993,"dec",0.0221664692956342
"aapl_iteration_19","aapl",2019-01-30,158.357670406417,"inc",165.25,"inc",0.0417084998098823
"aapl_iteration_19","aapl",2019-01-31,158.554489571479,"inc",166.440002,"inc",0.0473775074126782
"aapl_iteration_19","aapl",2019-02-01,158.91240559166,"inc",166.520004,"inc",0.0456857928512919
"aapl_iteration_20","aapl",2019-01-29,156.508840003105,"inc",154.679993,"dec",0.0118234231049167
"aapl_iteration_20","aapl",2019-01-30,156.711756658519,"inc",165.25,"inc",0.0516686435187953
"aapl_iteration_20","aapl",2019-01-31,156.900126329279,"inc",166.440002,"inc",0.0573172047349597
"aapl_iteration_20","aapl",2019-02-01,157.207352343526,"inc",166.520004,"inc",0.0559251227046203
"aapl_iteration_20","aapl",2019-02-04,157.199646560939,"inc",171.25,"inc",0.0820458594981663
"aapl_iteration_21","aapl",2019-01-30,155.053198900833,"inc",165.25,"inc",0.0617053016591042
"aapl_iteration_21","aapl",2019-01-31,155.0924303645,"inc",166.440002,"inc",0.0681781512806045
"aapl_iteration_21","aapl",2019-02-01,154.974483466835,"inc",166.520004,"inc",0.069334135574274
"aapl_iteration_21","aapl",2019-02-04,155.394245924115,"inc",171.25,"inc",0.0925883449686728
"aapl_iteration_21","aapl",2019-02-05,155.671360407195,"inc",174.179993,"inc",0.106261530236739
"aapl_iteration_22","aapl",2019-01-31,165.50382620331,"inc",166.440002,"inc",0.00562470431050828
"aapl_iteration_22","aapl",2019-02-01,165.954288869224,"inc",166.520004,"inc",0.00339728030979252
"aapl_iteration_22","aapl",2019-02-04,166.275709106153,"inc",171.25,"inc",0.0290469541246519
"aapl_iteration_22","aapl",2019-02-05,166.654920073119,"inc",174.179993,"inc",0.0432028546865365
"aapl_iteration_22","aapl",2019-02-06,166.902238832526,"inc",174.240005,"inc",0.0421129818463565
"aapl_iteration_23","aapl",2019-02-01,166.708644378458,"inc",166.520004,"inc",0.00113283914200647
"aapl_iteration_23","aapl",2019-02-04,167.217776625532,"inc",171.25,"inc",0.0235458299239034
"aapl_iteration_23","aapl",2019-02-05,167.674497505193,"inc",174.179993,"inc",0.037349269469813
"aapl_iteration_23","aapl",2019-02-06,167.302663431675,"inc",174.240005,"inc",0.0398148609346342
"aapl_iteration_23","aapl",2019-02-07,167.627576973739,"inc",170.940002,"inc",0.0193777055546109
"aapl_iteration_24","aapl",2019-02-04,166.9379275001,"inc",171.25,"inc",0.0251799854008761
"aapl_iteration_24","aapl",2019-02-05,167.339327882457,"inc",174.179993,"inc",0.039273541121009
"aapl_iteration_24","aapl",2019-02-06,167.589858851654,"inc",174.240005,"inc",0.0381665860738812
"aapl_iteration_24","aapl",2019-02-07,167.723687778679,"inc",170.940002,"inc",0.0188154567900433
"aapl_iteration_24","aapl",2019-02-08,167.72245007988,"inc",170.410004,"inc",0.0157711041431595
"aapl_iteration_25","aapl",2019-02-05,171.73329328651,"inc",174.179993,"inc",0.0140469618315455
"aapl_iteration_25","aapl",2019-02-06,171.928519356198,"inc",174.240005,"inc",0.0132661017990804
"aapl_iteration_25","aapl",2019-02-07,171.976715917502,"inc",170.940002,"dec",0.00606478241121098
"aapl_iteration_25","aapl",2019-02-08,172.48693904418,"inc",170.410004,"dec",0.0121878704033119
"aapl_iteration_25","aapl",2019-02-11,172.415470480681,"inc",169.429993,"dec",0.0176207141830022
"aapl_iteration_26","aapl",2019-02-06,174.419847761861,"inc",174.240005,"inc",0.00103215539887678
"aapl_iteration_26","aapl",2019-02-07,174.434034312551,"inc",170.940002,"dec",0.0204401092293837
"aapl_iteration_26","aapl",2019-02-08,174.624575624611,"inc",170.410004,"dec",0.0247319495668271
"aapl_iteration_26","aapl",2019-02-11,174.44801963362,"inc",169.429993,"dec",0.0296171093722496
"aapl_iteration_26","aapl",2019-02-12,174.738468636256,"inc",170.889999,"dec",0.0225201571699701
"aapl_iteration_27","aapl",2019-02-07,174.256152765989,"inc",170.940002,"dec",0.0193995011535604
"aapl_iteration_27","aapl",2019-02-08,174.441010255771,"inc",170.410004,"dec",0.0236547512537555
"aapl_iteration_27","aapl",2019-02-11,174.263471181247,"inc",169.429993,"dec",0.0285278780672969
"aapl_iteration_27","aapl",2019-02-12,174.552673791087,"inc",170.889999,"dec",0.0214329382206109
"aapl_iteration_27","aapl",2019-02-13,174.770483663453,"inc",170.179993,"dec",0.0269743263149222
"aapl_iteration_28","aapl",2019-02-08,171.133447249943,"inc",170.410004,"dec",0.00424530974098691
"aapl_iteration_28","aapl",2019-02-11,170.848334959278,"dec",169.429993,"dec",0.00837125667164237
"aapl_iteration_28","aapl",2019-02-12,171.122955311029,"inc",170.889999,"dec",0.00136319452508745
"aapl_iteration_28","aapl",2019-02-13,171.247201738757,"inc",170.179993,"dec",0.00627105877691149
"aapl_iteration_28","aapl",2019-02-14,171.558241235115,"inc",170.800003,"dec",0.00443933385127174
"aapl_iteration_29","aapl",2019-02-11,170.491235191374,"inc",169.429993,"dec",0.00626360287563838
"aapl_iteration_29","aapl",2019-02-12,170.657394533833,"inc",170.889999,"inc",0.00136113562834437
"aapl_iteration_29","aapl",2019-02-13,170.842405948459,"inc",170.179993,"dec",0.00389242552418841
"aapl_iteration_29","aapl",2019-02-14,171.030259563912,"inc",170.800003,"inc",0.00134810632241185
"aapl_iteration_29","aapl",2019-02-15,171.218892165128,"inc",170.419998,"inc",0.00468779588372295
"aapl_iteration_30","aapl",2019-02-12,169.460006965577,"inc",170.889999,"inc",0.00836790943174742
"aapl_iteration_30","aapl",2019-02-13,169.642713272926,"inc",170.179993,"inc",0.00315712627320287
"aapl_iteration_30","aapl",2019-02-14,169.805580218796,"inc",170.800003,"inc",0.00582214732867561
"aapl_iteration_30","aapl",2019-02-15,169.952918057885,"inc",170.419998,"inc",0.00274075781948676
"aapl_iteration_30","aapl",2019-02-18,170.175608969636,"inc",NA,NA,NA
"aapl_iteration_31","aapl",2019-02-13,170.797198644728,"dec",170.179993,"dec",0.00362678146735979
"aapl_iteration_31","aapl",2019-02-14,170.922007765401,"inc",170.800003,"dec",0.000714313602214386
"aapl_iteration_31","aapl",2019-02-15,171.019114154465,"inc",170.419998,"dec",0.00351552729430621
"aapl_iteration_31","aapl",2019-02-18,171.209471707021,"inc",NA,NA,NA
"aapl_iteration_31","aapl",2019-02-19,171.340522727777,"inc",170.929993,"inc",0.00240174190949075
"aapl_iteration_32","aapl",2019-02-14,170.30150400234,"inc",170.800003,"inc",0.0029186123472122
"aapl_iteration_32","aapl",2019-02-15,170.377645844653,"inc",170.419998,"inc",0.000248516346930159
"aapl_iteration_32","aapl",2019-02-18,170.566875073429,"inc",NA,NA,NA
"aapl_iteration_32","aapl",2019-02-19,170.677257770302,"inc",170.929993,"inc",0.00147858913033497
"aapl_iteration_32","aapl",2019-02-20,170.822612291429,"inc",172.029999,"inc",0.00701846605585954
"aapl_iteration_33","aapl",2019-02-15,170.87739529299,"inc",170.419998,"dec",0.00268394142916078
"aapl_iteration_33","aapl",2019-02-18,171.082618555641,"inc",NA,NA,NA
"aapl_iteration_33","aapl",2019-02-19,171.194736286232,"inc",170.929993,"inc",0.00154884044389131
"aapl_iteration_33","aapl",2019-02-20,171.356355056139,"inc",172.029999,"inc",0.00391585158272845
"aapl_iteration_33","aapl",2019-02-21,171.50129404083,"inc",171.059998,"inc",0.00257977344785056
"aapl_iteration_34","aapl",2019-02-15,170.872640415954,"inc",170.419998,"dec",0.00265604049563272
"aapl_iteration_34","aapl",2019-02-18,171.069701631947,"inc",NA,NA,NA
"aapl_iteration_34","aapl",2019-02-19,171.175534230829,"inc",170.929993,"inc",0.00143650173102784
"aapl_iteration_34","aapl",2019-02-20,171.327555225719,"inc",172.029999,"inc",0.00408326325852534
"aapl_iteration_34","aapl",2019-02-21,171.463086345349,"inc",171.059998,"inc",0.00235641500094308
"aapl_iteration_35","aapl",2019-02-18,170.38807010486,"dec",NA,NA,NA
"aapl_iteration_35","aapl",2019-02-19,170.833561713386,"inc",170.929993,"inc",0.000564156617110208
"aapl_iteration_35","aapl",2019-02-20,170.71343464665,"inc",172.029999,"inc",0.00765310911470755
"aapl_iteration_35","aapl",2019-02-21,171.12522393497,"inc",171.059998,"inc",0.000381304429632512
"aapl_iteration_35","aapl",2019-02-22,171.163255217852,"inc",172.970001,"inc",0.0104454285234579
"aapl_iteration_36","aapl",2019-02-20,171.381313602119,"inc",172.029999,"inc",0.00377076906150984
"aapl_iteration_36","aapl",2019-02-21,171.268681940311,"inc",171.059998,"inc",0.00121994588302592
"aapl_iteration_36","aapl",2019-02-22,171.675822560968,"inc",172.970001,"inc",0.00748209765595303
"aapl_iteration_36","aapl",2019-02-25,171.733354050116,"inc",174.229996,"inc",0.0143295758893546
"aapl_iteration_36","aapl",2019-02-26,171.897048844724,"inc",174.330002,"inc",0.0139560209221824
"aapl_iteration_37","aapl",2019-02-21,171.901174386218,"dec",171.059998,"dec",0.00491743479512021
"aapl_iteration_37","aapl",2019-02-22,172.32533295025,"inc",172.970001,"inc",0.00372705119976075
"aapl_iteration_37","aapl",2019-02-25,172.372139518706,"inc",174.229996,"inc",0.0106632412555047
"aapl_iteration_37","aapl",2019-02-26,172.540752995475,"inc",174.330002,"inc",0.0102635747375572
"aapl_iteration_37","aapl",2019-02-27,172.85652948584,"inc",174.869995,"inc",0.0115140708625264
"aapl_iteration_38","aapl",2019-02-22,171.514192590268,"inc",172.970001,"inc",0.00841653697933477
"aapl_iteration_38","aapl",2019-02-25,171.529423184695,"inc",174.229996,"inc",0.0155000452121055
"aapl_iteration_38","aapl",2019-02-26,171.71909846044,"inc",174.330002,"inc",0.0149767883302168
"aapl_iteration_38","aapl",2019-02-27,172.025675951329,"inc",174.869995,"inc",0.0162653349916955
"aapl_iteration_38","aapl",2019-02-28,171.972188079419,"inc",173.149994,"inc",0.00680222905800947
"aapl_iteration_39","aapl",2019-02-25,173.140117802868,"inc",174.229996,"inc",0.00625539931213866
"aapl_iteration_39","aapl",2019-02-26,173.39418505974,"inc",174.330002,"inc",0.00536807737924535
"aapl_iteration_39","aapl",2019-02-27,173.552118247144,"inc",174.869995,"inc",0.00753632292867686
"aapl_iteration_39","aapl",2019-02-28,173.789265647269,"inc",173.149994,"inc",0.00369201079654225
"aapl_iteration_39","aapl",2019-03-01,173.962086399926,"inc",174.970001,"inc",0.00576049948170357
"aapl_iteration_40","aapl",2019-02-26,174.488538644512,"inc",174.330002,"inc",0.000909405396049611
"aapl_iteration_40","aapl",2019-02-27,174.687118253913,"inc",174.869995,"inc",0.00104578687777171
"aapl_iteration_40","aapl",2019-02-28,174.917493254834,"inc",173.149994,"dec",0.0102079082649818
"aapl_iteration_40","aapl",2019-03-01,175.130105722773,"inc",174.970001,"inc",0.000915040989072742
"aapl_iteration_40","aapl",2019-03-04,175.322217271037,"inc",175.850006,"inc",0.00300135746917909
"aapl_iteration_41","aapl",2019-02-27,174.488145072928,"inc",174.869995,"inc",0.00218362176468416
"aapl_iteration_41","aapl",2019-02-28,174.735470653442,"inc",173.149994,"dec",0.00915666594502841
"aapl_iteration_41","aapl",2019-03-01,174.925736199153,"inc",174.970001,"inc",0.000252985086549646
"aapl_iteration_41","aapl",2019-03-04,175.071407900809,"inc",175.850006,"inc",0.00442762623045517
"aapl_iteration_41","aapl",2019-03-05,175.245926642567,"inc",175.529999,"inc",0.00161836927620001
"aapl_iteration_42","aapl",2019-02-28,175.117935257311,"inc",173.149994,"dec",0.0113655288796068
"aapl_iteration_42","aapl",2019-03-01,175.31955961928,"inc",174.970001,"inc",0.00199782029652321
"aapl_iteration_42","aapl",2019-03-04,175.465531324628,"inc",175.850006,"inc",0.00218637851722444
"aapl_iteration_42","aapl",2019-03-05,175.652049673003,"inc",175.529999,"inc",0.000695326574935096
"aapl_iteration_42","aapl",2019-03-06,175.826881977148,"inc",174.520004,"dec",0.00748841363278786
"aapl_iteration_43","aapl",2019-03-01,173.35064536334,"inc",174.970001,"inc",0.00925504730756433
"aapl_iteration_43","aapl",2019-03-04,173.439621732536,"inc",175.850006,"inc",0.0137070468309436
"aapl_iteration_43","aapl",2019-03-05,173.626733950979,"inc",175.529999,"inc",0.0108429616581984
"aapl_iteration_43","aapl",2019-03-06,173.742951961641,"inc",174.520004,"inc",0.00445250985875186
"aapl_iteration_43","aapl",2019-03-07,173.964071590902,"inc",172.5,"dec",0.00848737154146199
"aapl_iteration_44","aapl",2019-03-04,175.111103848342,"inc",175.850006,"inc",0.00420188869176388
"aapl_iteration_44","aapl",2019-03-05,175.349402862016,"inc",175.529999,"inc",0.00102886195529297
"aapl_iteration_44","aapl",2019-03-06,175.539349184333,"inc",174.520004,"dec",0.00584085010869775
"aapl_iteration_44","aapl",2019-03-07,175.732141719712,"inc",172.5,"dec",0.0187370534476049
"aapl_iteration_44","aapl",2019-03-08,175.923744013832,"inc",172.910004,"dec",0.0174295294899866
"aapl_iteration_45","aapl",2019-03-05,176.074497009385,"inc",175.529999,"dec",0.003102022517447
"aapl_iteration_45","aapl",2019-03-06,176.279672706081,"inc",174.520004,"dec",0.0100829054879078
"aapl_iteration_45","aapl",2019-03-07,176.435418466663,"inc",172.5,"dec",0.0228140200965993
"aapl_iteration_45","aapl",2019-03-08,176.682038669579,"inc",172.910004,"dec",0.0218150169586446
"aapl_iteration_45","aapl",2019-03-11,176.863039781705,"inc",178.899994,"inc",0.0113859937764731
"aapl_iteration_46","aapl",2019-03-06,175.640866739331,"inc",174.520004,"dec",0.00642254591818001
"aapl_iteration_46","aapl",2019-03-07,175.917254118864,"inc",172.5,"dec",0.0198101688050092
"aapl_iteration_46","aapl",2019-03-08,176.225678051187,"inc",172.910004,"dec",0.0191757213260341
"aapl_iteration_46","aapl",2019-03-11,176.343704784242,"inc",178.899994,"inc",0.0142889284599851
"aapl_iteration_46","aapl",2019-03-12,176.416350010741,"inc",180.910004,"inc",0.0248391680388187
"aapl_iteration_47","aapl",2019-03-07,174.817531010511,"inc",172.5,"dec",0.0134349623797751
"aapl_iteration_47","aapl",2019-03-08,175.168596614503,"inc",172.910004,"dec",0.0130622437236376
"aapl_iteration_47","aapl",2019-03-11,175.186919497653,"inc",178.899994,"inc",0.0207550286577821
"aapl_iteration_47","aapl",2019-03-12,175.195154343305,"inc",180.910004,"inc",0.0315894617784382
"aapl_iteration_47","aapl",2019-03-13,175.498579691846,"inc",181.710007,"inc",0.0341831878755824
"aapl_iteration_48","aapl",2019-03-08,172.686973197189,"inc",172.910004,"inc",0.00128986639090618
"aapl_iteration_48","aapl",2019-03-11,172.874149055111,"inc",178.899994,"inc",0.0336827565510649
